CODEGEO,NIVGEO,UNIT_label_fr,UNIT,STOCD,OBS_VALUE,STOCD_label,DATASET_VERSION,DATASET_NAME,DATA_DATE
55,DEP,Nombre d'heures annuelles travaillées,DUREE,22,91571.49229,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
55,DEP,Nombre d'heures annuelles travaillées,DUREE,23,4830.504096,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
55,DEP,Nombre d'heures annuelles travaillées,DUREE,30,26976.782403,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Nombre de logements,NBLOG,ENS,350465.143088,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Nombre de logements,NBLOG,10,237242.470766,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Nombre de logements,NBLOG,21,67544.049797,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Nombre de logements,NBLOG,22,33935.90949,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Nombre de logements,NBLOG,23,7014.81744,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Nombre de logements,NBLOG,30,4727.895594,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Population,POP,ENS,737150.011166,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Population,POP,10,524621.594113,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Population,POP,21,127449.00146,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Population,POP,22,66066.989665,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Population,POP,23,9973.435993,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Population,POP,30,9038.989934,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,5536636.827322,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Nombre d'heures annuelles travaillées,DUREE,10,4796941.683606,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Nombre d'heures annuelles travaillées,DUREE,21,343854.786281,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Nombre d'heures annuelles travaillées,DUREE,22,317485.697082,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Nombre d'heures annuelles travaillées,DUREE,23,23930.932957,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
56,DEP,Nombre d'heures annuelles travaillées,DUREE,30,54423.727396,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Nombre de logements,NBLOG,ENS,460366.813479,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Nombre de logements,NBLOG,10,275404.921922,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Nombre de logements,NBLOG,21,105033.158747,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Nombre de logements,NBLOG,22,59658.67907,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Nombre de logements,NBLOG,23,7919.661656,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Nombre de logements,NBLOG,30,12350.392084,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Population,POP,ENS,1019285.496993,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Population,POP,10,643061.333758,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Population,POP,21,203436.153327,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Population,POP,22,136372.596171,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Population,POP,23,12113.428378,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Population,POP,30,24301.985359,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,8125688.781111,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Nombre d'heures annuelles travaillées,DUREE,10,6363702.636349,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Nombre d'heures annuelles travaillées,DUREE,21,747245.008373,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Nombre d'heures annuelles travaillées,DUREE,22,737918.655849,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Nombre d'heures annuelles travaillées,DUREE,23,38861.138513,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
57,DEP,Nombre d'heures annuelles travaillées,DUREE,30,237961.342027,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Nombre de logements,NBLOG,ENS,100743.249512,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Nombre de logements,NBLOG,10,68074.949939,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Nombre de logements,NBLOG,21,18383.040705,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Nombre de logements,NBLOG,22,10444.467715,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Nombre de logements,NBLOG,23,1525.089599,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Nombre de logements,NBLOG,30,2315.701555,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Population,POP,ENS,199433.992363,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Population,POP,10,140059.102995,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Population,POP,21,33066.171984,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Population,POP,22,19784.064856,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Population,POP,23,2102.001062,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Population,POP,30,4422.651466,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,1827420.794519,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Nombre d'heures annuelles travaillées,DUREE,10,1544314.285381,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Nombre d'heures annuelles travaillées,DUREE,21,136074.500165,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Nombre d'heures annuelles travaillées,DUREE,22,108242.287021,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Nombre d'heures annuelles travaillées,DUREE,23,7019.372613,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
58,DEP,Nombre d'heures annuelles travaillées,DUREE,30,31770.34934,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Nombre de logements,NBLOG,ENS,1111650.581572,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Nombre de logements,NBLOG,10,608272.596467,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Nombre de logements,NBLOG,21,220376.648078,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Nombre de logements,NBLOG,22,234807.003079,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Nombre de logements,NBLOG,23,31585.967971,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Nombre de logements,NBLOG,30,16608.365976,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Population,POP,ENS,2554650.223295,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Population,POP,10,1483785.978939,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Population,POP,21,450388.918852,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Population,POP,22,542802.992022,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Population,POP,23,44578.592501,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Population,POP,30,33093.740981,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,17414560.160092,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Nombre d'heures annuelles travaillées,DUREE,10,12931026.057567,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Nombre d'heures annuelles travaillées,DUREE,21,1325969.40138,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Nombre d'heures annuelles travaillées,DUREE,22,2785573.225011,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Nombre d'heures annuelles travaillées,DUREE,23,112889.668734,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
59,DEP,Nombre d'heures annuelles travaillées,DUREE,30,259101.8074,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Nombre de logements,NBLOG,ENS,340146.455777,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Nombre de logements,NBLOG,10,208862.305804,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Nombre de logements,NBLOG,21,58188.119655,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Nombre de logements,NBLOG,22,60894.360482,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Nombre de logements,NBLOG,23,6084.220484,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Nombre de logements,NBLOG,30,6117.449353,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Population,POP,ENS,808611.92038,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Population,POP,10,515766.787085,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Population,POP,21,121388.548088,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Population,POP,22,148294.485633,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Population,POP,23,9893.836648,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Population,POP,30,13268.262926,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,5361156.22411,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Nombre d'heures annuelles travaillées,DUREE,10,4185512.367175,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Nombre d'heures annuelles travaillées,DUREE,21,336975.5662,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Nombre d'heures annuelles travaillées,DUREE,22,738454.375417,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Nombre d'heures annuelles travaillées,DUREE,23,27400.634692,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
60,DEP,Nombre d'heures annuelles travaillées,DUREE,30,72813.280626,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Nombre de logements,NBLOG,ENS,129524.210537,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Nombre de logements,NBLOG,10,83280.308567,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Nombre de logements,NBLOG,21,24783.781452,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Nombre de logements,NBLOG,22,18099.590508,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Nombre de logements,NBLOG,23,1241.662421,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Nombre de logements,NBLOG,30,2118.86759,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Population,POP,ENS,272727.579254,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Population,POP,10,183829.91722,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Population,POP,21,46866.394691,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Population,POP,22,35999.250895,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Population,POP,23,1870.565053,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Population,POP,30,4161.451395,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,2250976.36178,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Nombre d'heures annuelles travaillées,DUREE,10,1861431.382655,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Nombre d'heures annuelles travaillées,DUREE,21,168080.93237,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Nombre d'heures annuelles travaillées,DUREE,22,186655.433009,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Nombre d'heures annuelles travaillées,DUREE,23,6406.793388,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
61,DEP,Nombre d'heures annuelles travaillées,DUREE,30,28401.820359,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Nombre de logements,NBLOG,ENS,617546.855164,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Nombre de logements,NBLOG,10,356654.897515,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Nombre de logements,NBLOG,21,116163.412322,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Nombre de logements,NBLOG,22,125483.638224,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Nombre de logements,NBLOG,23,8394.674486,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Nombre de logements,NBLOG,30,10850.232617,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Population,POP,ENS,1439500.337865,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Population,POP,10,859799.836234,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Population,POP,21,257913.437913,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Population,POP,22,287607.976838,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Population,POP,23,12856.33561,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Population,POP,30,21322.75127,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,10764923.786068,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Nombre d'heures annuelles travaillées,DUREE,10,8077786.310258,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Nombre d'heures annuelles travaillées,DUREE,21,885519.841564,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Nombre d'heures annuelles travaillées,DUREE,22,1518850.341086,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Nombre d'heures annuelles travaillées,DUREE,23,45853.921344,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
62,DEP,Nombre d'heures annuelles travaillées,DUREE,30,236913.371816,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Nombre de logements,NBLOG,ENS,309808.425769,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Nombre de logements,NBLOG,10,190681.32548,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Nombre de logements,NBLOG,21,64809.515329,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Nombre de logements,NBLOG,22,37224.257124,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Nombre de logements,NBLOG,23,10404.465228,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Nombre de logements,NBLOG,30,6688.862608,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Population,POP,ENS,639621.115642,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Population,POP,10,420735.224677,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Population,POP,21,113056.35685,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Population,POP,22,80070.84429,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Population,POP,23,12945.810607,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Population,POP,30,12812.879218,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,4962540.82603,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Nombre d'heures annuelles travaillées,DUREE,10,4080026.874449,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Nombre d'heures annuelles travaillées,DUREE,21,368410.476375,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Nombre d'heures annuelles travaillées,DUREE,22,398447.361746,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Nombre d'heures annuelles travaillées,DUREE,23,33600.896372,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
63,DEP,Nombre d'heures annuelles travaillées,DUREE,30,82055.217088,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Nombre de logements,NBLOG,ENS,320924.173237,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Nombre de logements,NBLOG,10,196860.017165,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Nombre de logements,NBLOG,21,73608.234601,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Nombre de logements,NBLOG,22,32804.318093,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Nombre de logements,NBLOG,23,9985.7421,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Nombre de logements,NBLOG,30,7665.861278,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Population,POP,ENS,662823.622431,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Population,POP,10,434061.286939,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Population,POP,21,134806.498436,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Population,POP,22,65108.069608,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Population,POP,23,14318.098319,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Population,POP,30,14529.669129,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,5234190.546741,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Nombre d'heures annuelles travaillées,DUREE,10,4266067.816723,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Nombre d'heures annuelles travaillées,DUREE,21,441427.960907,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Nombre d'heures annuelles travaillées,DUREE,22,379687.01134,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Nombre d'heures annuelles travaillées,DUREE,23,33552.709041,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
64,DEP,Nombre d'heures annuelles travaillées,DUREE,30,113455.048729,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Nombre de logements,NBLOG,ENS,109301.968113,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Nombre de logements,NBLOG,10,70960.489788,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Nombre de logements,NBLOG,21,22160.335277,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Nombre de logements,NBLOG,22,11007.717374,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Nombre de logements,NBLOG,23,2464.193484,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Nombre de logements,NBLOG,30,2709.232189,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Population,POP,ENS,221606.287455,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Population,POP,10,151971.287065,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Population,POP,21,39986.894273,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Population,POP,22,21142.216207,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Population,POP,23,3324.342876,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Population,POP,30,5181.547034,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,2010612.965278,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Nombre d'heures annuelles travaillées,DUREE,10,1702602.267708,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Nombre d'heures annuelles travaillées,DUREE,21,140405.045282,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Nombre d'heures annuelles travaillées,DUREE,22,113630.032347,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Nombre d'heures annuelles travaillées,DUREE,23,10435.197616,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
65,DEP,Nombre d'heures annuelles travaillées,DUREE,30,43540.422325,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Nombre de logements,NBLOG,ENS,224381.809006,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Nombre de logements,NBLOG,10,133897.370752,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Nombre de logements,NBLOG,21,57321.324187,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Nombre de logements,NBLOG,22,20480.827344,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Nombre de logements,NBLOG,23,6319.92139,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Nombre de logements,NBLOG,30,6362.365333,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Population,POP,ENS,466192.428801,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Population,POP,10,282482.369842,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Population,POP,21,113609.649546,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Population,POP,22,48045.086149,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Population,POP,23,9651.173636,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Population,POP,30,12404.149627,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,3110458.38821,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Nombre d'heures annuelles travaillées,DUREE,10,2471910.777462,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Nombre d'heures annuelles travaillées,DUREE,21,355733.636945,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Nombre d'heures annuelles travaillées,DUREE,22,185794.728342,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Nombre d'heures annuelles travaillées,DUREE,23,23898.831018,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
66,DEP,Nombre d'heures annuelles travaillées,DUREE,30,73120.414443,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
67,DEP,Nombre de logements,NBLOG,ENS,499905.411054,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
67,DEP,Nombre de logements,NBLOG,10,281666.023392,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
67,DEP,Nombre de logements,NBLOG,21,133616.178586,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
67,DEP,Nombre de logements,NBLOG,22,57470.974084,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
67,DEP,Nombre de logements,NBLOG,23,15807.340896,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
67,DEP,Nombre de logements,NBLOG,30,11344.894096,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
67,DEP,Population,POP,ENS,1110081.029177,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
67,DEP,Population,POP,10,663537.669389,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
67,DEP,Population,POP,21,258102.990031,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
67,DEP,Population,POP,22,143672.694906,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
67,DEP,Population,POP,23,22395.957876,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
67,DEP,Population,POP,30,22371.716975,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
67,DEP,Nombre d'heures annuelles travaillées,DUREE,ENS,8426682.427547,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
67,DEP,Nombre d'heures annuelles travaillées,DUREE,10,6575345.428847,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
67,DEP,Nombre d'heures annuelles travaillées,DUREE,21,895626.593325,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
67,DEP,Nombre d'heures annuelles travaillées,DUREE,22,721313.500569,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
67,DEP,Nombre d'heures annuelles travaillées,DUREE,23,58454.839035,Statut d'occupation du logement,GEO2021RP2018,Recensement de la population,2018.0
